zip,year_built,sqft,stories,beds,baths,garage,lastSoldPrice,type_condo,type_coop,type_farm,type_land,type_mobile,type_multi_family,type_other,type_single_family,type_townhomes
98106.0,1995.0,1450.0,2.0,3.0,2.0,0.0,715089.0,True,False,False,False,False,False,False,False,False
98033.0,1992.0,1810.0,2.0,3.0,3.0,0.0,1499910.0,True,False,False,False,False,False,False,False,False
98038.0,2002.0,1620.0,1.0,3.0,2.0,0.0,550060.0,True,False,False,False,False,False,False,False,False
99403.0,1923.0,710.0,1.0,2.0,1.0,0.0,289920.0,False,False,False,False,False,False,False,True,False
98198.0,2008.0,5020.0,2.0,5.0,4.0,0.0,1455095.0,False,False,False,False,False,False,False,True,False
98682.0,2026.0,1610.0,2.0,3.0,2.0,2.0,525027.0,False,False,False,False,False,False,False,True,False
98144.0,1990.0,1870.0,2.0,3.0,3.0,0.0,1245075.0,False,False,False,False,False,False,False,True,False
99216.0,1979.0,1960.0,2.0,4.0,2.0,2.0,415083.0,False,False,False,False,False,False,False,True,False
98294.0,2020.0,2230.0,2.0,5.0,3.0,0.0,589917.0,False,False,False,False,False,False,False,True,False
98201.0,1976.0,1260.0,1.0,2.0,1.0,0.0,300901.0,False,False,False,False,False,False,False,True,False
98584.0,1976.0,960.0,2.0,2.0,2.0,0.0,292570.0,False,False,False,False,False,False,False,True,False
98092.0,2023.0,3180.0,1.0,4.0,4.0,0.0,1173600.0,False,False,False,False,False,False,False,True,False
98252.0,2018.0,2670.0,2.0,5.0,3.0,0.0,724905.0,False,False,False,False,False,False,False,True,False
98023.0,1963.0,2260.0,1.0,3.0,3.0,0.0,824911.0,False,False,False,False,False,False,False,True,False
98683.0,2025.0,1480.0,2.0,3.0,2.0,1.0,489944.0,False,False,False,False,False,False,False,True,False
98117.0,1937.0,2200.0,1.0,4.0,2.0,0.0,1110429.0,False,False,False,False,False,False,False,True,False
98580.0,1977.0,2380.0,3.0,4.0,3.0,0.0,787948.0,False,False,False,False,False,False,False,True,False
98840.0,1992.0,1810.0,2.0,3.0,0.0,0.0,68065.0,False,False,False,False,False,False,False,True,False
98908.0,1961.0,2480.0,2.0,4.0,3.0,3.0,485094.0,False,False,False,False,False,False,False,True,False
98370.0,2021.0,1950.0,1.0,3.0,2.0,0.0,764931.0,False,False,False,False,False,False,False,True,False
98332.0,1979.0,1810.0,1.0,3.0,2.0,0.0,694942.0,False,False,False,False,False,False,False,True,False
98092.0,1992.0,1810.0,2.0,3.0,0.0,0.0,831374.0,False,False,False,False,False,False,False,True,False
98338.0,1997.0,1510.0,1.0,3.0,2.0,0.0,569912.0,False,False,False,False,False,False,False,True,False
98272.0,1986.0,3360.0,2.0,3.0,4.0,0.0,870083.0,False,False,False,False,False,False,False,True,False
99320.0,1947.0,2340.0,1.0,4.0,2.0,3.0,599091.0,False,False,False,False,False,False,False,True,False
99224.0,1978.0,2590.0,2.0,3.0,2.0,0.0,431585.0,False,False,False,False,False,False,False,True,False
98037.0,1979.0,590.0,1.0,1.0,1.0,0.0,189918.0,True,False,False,False,False,False,False,False,False
98550.0,1890.0,1880.0,2.0,5.0,2.0,0.0,125095.0,False,False,False,False,False,False,False,True,False
98282.0,2006.0,2090.0,2.0,3.0,3.0,0.0,689566.0,False,False,False,False,False,False,False,True,False
98029.0,1992.0,1010.0,2.0,2.0,2.0,1.0,351222.0,True,False,False,False,False,False,False,False,False
98229.0,1995.0,6460.0,2.0,4.0,8.0,0.0,895078.0,False,False,False,False,False,False,False,True,False
98223.0,1984.0,1570.0,2.0,4.0,2.0,0.0,550034.0,False,False,False,False,False,False,False,True,False
98604.0,1998.0,1100.0,1.0,3.0,2.0,2.0,435074.0,False,False,False,False,False,False,False,True,False
99037.0,1976.0,1980.0,1.0,5.0,3.0,0.0,596072.0,False,False,False,False,False,False,False,True,False
98837.0,1955.0,1120.0,1.0,2.0,1.0,0.0,235058.0,False,False,False,False,False,False,False,True,False
98311.0,1994.0,1120.0,1.0,3.0,2.0,0.0,415394.0,False,False,False,False,False,False,False,True,False
98012.0,2015.0,2250.0,2.0,4.0,3.0,0.0,1188944.0,False,False,False,False,False,False,False,True,False
99353.0,2012.0,2580.0,2.0,3.0,3.0,3.0,575074.0,False,False,False,False,False,False,False,True,False
98004.0,1980.0,1210.0,4.0,2.0,3.0,1.0,719930.0,True,False,False,False,False,False,False,False,False
98387.0,1989.0,2890.0,1.0,3.0,4.0,0.0,775089.0,False,False,False,False,False,False,False,True,False
98051.0,1974.0,1780.0,2.0,3.0,3.0,0.0,925074.0,False,False,False,False,False,False,False,True,False
98155.0,1947.0,1400.0,1.0,3.0,3.0,0.0,820950.0,False,False,False,False,False,False,False,True,False
98109.0,1908.0,720.0,1.0,1.0,1.0,0.0,549925.0,True,False,False,False,False,False,False,False,False
98058.0,1961.0,2020.0,2.0,4.0,2.0,0.0,704939.0,False,False,False,False,False,False,False,True,False
98374.0,2001.0,2600.0,2.0,4.0,3.0,0.0,592431.0,False,False,False,False,False,False,False,True,False
98075.0,2012.0,3360.0,2.0,4.0,4.0,0.0,1949935.0,False,False,False,False,False,False,False,True,False
98199.0,2025.0,3560.0,2.0,6.0,7.0,0.0,865008.0,False,False,False,False,False,False,False,True,False
98011.0,1965.0,1140.0,1.0,3.0,1.0,0.0,805902.0,False,False,False,False,False,False,False,True,False
98118.0,1951.0,3040.0,2.0,4.0,4.0,0.0,1165062.0,False,False,False,False,False,False,False,True,False
98077.0,1992.0,2880.0,3.0,4.0,3.0,0.0,1549925.0,False,False,False,False,False,False,False,True,False
99362.0,2003.0,5140.0,2.0,4.0,5.0,0.0,1677092.0,False,False,False,False,False,False,False,True,False
98661.0,1946.0,1340.0,1.0,3.0,1.0,0.0,412932.0,False,False,False,False,False,False,False,True,False
98520.0,1926.0,1950.0,2.0,4.0,2.0,0.0,239903.0,False,False,False,False,False,False,False,True,False
98103.0,1907.0,1450.0,1.0,3.0,2.0,0.0,1320699.0,False,False,False,False,False,False,False,True,False
98683.0,1994.0,1660.0,1.0,2.0,2.0,2.0,762598.0,False,False,False,False,False,False,False,True,False
98027.0,1999.0,3580.0,2.0,4.0,4.0,0.0,2200073.0,False,False,False,False,False,False,False,True,False
98188.0,1943.0,2010.0,2.0,4.0,2.0,0.0,600050.0,False,False,False,False,False,False,False,True,False
98371.0,1900.0,2860.0,2.0,4.0,3.0,0.0,600094.0,False,False,False,False,False,False,False,True,False
98801.0,2018.0,1730.0,2.0,3.0,3.0,0.0,519994.0,False,False,False,False,False,False,False,False,True
98802.0,2005.0,2190.0,1.0,3.0,2.0,0.0,619099.0,False,False,False,False,False,False,False,True,False
98391.0,1996.0,2720.0,2.0,3.0,3.0,0.0,899944.0,False,False,False,False,False,False,False,True,False
98290.0,1975.0,1810.0,2.0,3.0,3.0,0.0,814907.0,False,False,False,False,False,False,False,True,False
98503.0,1970.0,1390.0,1.0,3.0,2.0,0.0,469933.0,False,False,False,False,False,False,False,True,False
99202.0,1972.0,1820.0,1.0,4.0,2.0,1.0,339908.0,False,False,False,False,False,False,False,True,False
98072.0,2023.0,4690.0,2.0,5.0,5.0,0.0,4049901.0,False,False,False,False,False,False,False,True,False
98321.0,2025.0,2340.0,2.0,5.0,3.0,0.0,617935.0,False,False,False,False,False,False,False,True,False
98112.0,1907.0,3490.0,2.0,4.0,3.0,0.0,1920068.0,False,False,False,False,False,False,False,True,False
98408.0,1900.0,3020.0,2.0,4.0,2.0,0.0,539937.0,False,False,False,False,False,False,False,True,False
98837.0,2023.0,1570.0,1.0,3.0,2.0,0.0,379065.0,False,False,False,False,False,False,False,True,False
98203.0,1981.0,6350.0,2.0,4.0,5.0,0.0,1254920.0,False,False,False,False,False,False,False,True,False
98501.0,1948.0,2770.0,2.0,4.0,3.0,0.0,657929.0,False,False,False,False,False,False,False,True,False
98604.0,2021.0,2100.0,1.0,3.0,2.0,3.0,695083.0,False,False,False,False,False,False,False,True,False
98106.0,1953.0,1220.0,2.0,3.0,2.0,0.0,700034.0,False,False,False,False,False,False,False,True,False
98116.0,1996.0,1330.0,1.0,2.0,2.0,0.0,930050.0,True,False,False,False,False,False,False,False,False
98092.0,1968.0,2000.0,1.0,4.0,3.0,0.0,776948.0,False,False,False,False,False,False,False,True,False
98004.0,2025.0,4820.0,2.0,5.0,5.0,0.0,4250088.0,False,False,False,False,False,False,False,True,False
98118.0,1953.0,2020.0,1.0,4.0,2.0,0.0,924941.0,False,False,False,False,False,False,False,True,False
98155.0,1941.0,1780.0,3.0,3.0,3.0,0.0,1184940.0,False,False,False,False,False,False,False,True,False
98349.0,1993.0,1440.0,1.0,2.0,2.0,0.0,649080.0,False,False,False,False,False,False,False,True,False
98002.0,1953.0,2880.0,1.0,4.0,2.0,0.0,704937.0,False,False,False,False,False,False,False,True,False
98501.0,2025.0,2380.0,2.0,4.0,3.0,0.0,634891.0,False,False,False,False,False,False,False,True,False
98221.0,1989.0,3000.0,2.0,3.0,3.0,0.0,999935.0,False,False,False,False,False,False,False,True,False
98092.0,2000.0,2080.0,2.0,4.0,3.0,0.0,650076.0,False,False,False,False,False,False,False,True,False
98662.0,1997.0,1710.0,1.0,3.0,2.0,3.0,524907.0,False,False,False,False,False,False,False,True,False
98512.0,1981.0,2000.0,3.0,3.0,2.0,0.0,515100.0,False,False,False,False,False,False,False,True,False
98597.0,2006.0,1720.0,2.0,3.0,3.0,0.0,479987.0,False,False,False,False,False,False,False,True,False
98198.0,1979.0,1090.0,1.0,2.0,2.0,0.0,339905.0,True,False,False,False,False,False,False,False,False
99352.0,2013.0,1720.0,2.0,3.0,3.0,2.0,449077.0,False,False,False,False,False,False,False,True,False
98340.0,2021.0,2490.0,1.0,3.0,4.0,0.0,785070.0,False,False,False,False,False,False,False,True,False
98056.0,2011.0,2210.0,2.0,4.0,3.0,0.0,925091.0,False,False,False,False,False,False,False,True,False
98902.0,1978.0,1870.0,2.0,3.0,3.0,2.0,382435.0,False,False,False,False,False,False,False,True,False
98021.0,2025.0,2350.0,2.0,5.0,4.0,0.0,1080041.0,True,False,False,False,False,False,False,False,False
99207.0,1910.0,2780.0,2.0,4.0,2.0,0.0,349900.0,False,False,False,False,False,False,False,True,False
98034.0,1970.0,1240.0,2.0,4.0,2.0,0.0,1020069.0,False,False,False,False,False,False,False,True,False
98040.0,1958.0,1550.0,2.0,4.0,2.0,0.0,1999918.0,False,False,False,False,False,False,False,True,False
99114.0,1976.0,1310.0,1.0,3.0,2.0,2.0,270089.0,False,False,False,False,False,False,False,True,False
98801.0,1995.0,1960.0,2.0,3.0,3.0,0.0,585089.0,False,False,False,False,False,False,False,True,False
98499.0,1950.0,1030.0,1.0,3.0,2.0,0.0,410060.0,False,False,False,False,False,False,False,True,False
98597.0,2007.0,2780.0,2.0,4.0,3.0,0.0,727901.0,False,False,False,False,False,False,False,True,False
98682.0,2024.0,2110.0,2.0,4.0,2.0,2.0,729825.0,False,False,False,False,False,False,False,True,False
99337.0,1977.0,1580.0,1.0,3.0,2.0,0.0,369948.0,False,False,False,False,False,False,False,True,False
98118.0,2025.0,1810.0,3.0,3.0,3.0,0.0,1050056.0,True,False,False,False,False,False,False,False,False
98682.0,1977.0,1070.0,1.0,3.0,1.0,2.0,429987.0,False,False,False,False,False,False,False,True,False
98418.0,1911.0,1180.0,2.0,3.0,1.0,0.0,460071.0,False,False,False,False,False,False,False,True,False
98375.0,2003.0,2220.0,2.0,3.0,3.0,0.0,516945.0,False,False,False,False,False,False,False,True,False
98501.0,2019.0,1800.0,2.0,3.0,3.0,0.0,534924.0,False,False,False,False,False,False,False,True,False
98155.0,1946.0,1180.0,1.0,3.0,2.0,0.0,765080.0,False,False,False,False,False,False,False,True,False
98264.0,1927.0,1010.0,1.0,2.0,1.0,0.0,408054.0,False,False,False,False,False,False,False,True,False
98275.0,2002.0,4290.0,2.0,4.0,4.0,0.0,1539933.0,False,False,False,False,False,False,False,True,False
99354.0,2025.0,2190.0,1.0,4.0,2.0,3.0,564827.0,False,False,False,False,False,False,False,True,False
98177.0,2025.0,1490.0,2.0,4.0,3.0,0.0,999901.0,False,False,False,False,False,False,False,True,False
99031.0,2025.0,1440.0,2.0,3.0,2.0,3.0,610083.0,False,False,False,False,False,False,False,True,False
98026.0,1977.0,2380.0,1.0,4.0,3.0,0.0,1049946.0,False,False,False,False,False,False,False,True,False
98338.0,2006.0,2630.0,2.0,3.0,3.0,0.0,575081.0,False,False,False,False,False,False,False,True,False
98264.0,1948.0,2670.0,1.0,3.0,3.0,0.0,610096.0,False,False,False,False,False,False,False,True,False
98374.0,2023.0,2220.0,1.0,3.0,3.0,0.0,664948.0,False,False,False,False,False,False,False,True,False
98105.0,1921.0,1920.0,2.0,4.0,2.0,0.0,1000050.0,False,False,False,False,False,False,False,True,False
98801.0,1965.0,1810.0,2.0,1.0,1.0,0.0,189946.0,True,False,False,False,False,False,False,False,False
98516.0,2005.0,1460.0,2.0,3.0,3.0,0.0,319919.0,False,False,False,False,False,False,False,True,False
98332.0,2005.0,2520.0,1.0,3.0,3.0,0.0,1179933.0,False,False,False,False,False,False,False,True,False
98116.0,1940.0,2490.0,2.0,6.0,3.0,0.0,1424913.0,False,False,False,False,False,False,False,True,False
98117.0,1960.0,800.0,1.0,2.0,1.0,0.0,629908.0,True,False,False,False,False,False,False,False,False
98024.0,1950.0,1460.0,1.0,3.0,2.0,0.0,860093.0,False,False,False,False,False,False,False,True,False
98022.0,1991.0,1830.0,2.0,3.0,2.0,0.0,849906.0,False,False,False,False,False,False,False,True,False
98370.0,1985.0,1230.0,1.0,3.0,1.0,0.0,485091.0,False,False,False,False,False,False,False,True,False
98409.0,1920.0,570.0,1.0,1.0,1.0,0.0,365065.0,False,False,False,False,False,False,False,True,False
98045.0,1974.0,1350.0,1.0,3.0,1.0,0.0,590073.0,False,False,False,False,False,False,False,True,False
98221.0,1989.0,1280.0,1.0,3.0,2.0,0.0,570086.0,False,False,False,False,False,False,False,True,False
99208.0,1950.0,1440.0,2.0,3.0,2.0,2.0,334942.0,False,False,False,False,False,False,False,True,False
98133.0,1925.0,1440.0,1.0,3.0,2.0,0.0,598921.0,False,False,False,False,False,False,False,True,False
98571.0,2003.0,1040.0,1.0,2.0,1.0,0.0,500077.0,False,False,False,False,False,False,False,True,False
98106.0,2025.0,2700.0,2.0,5.0,3.0,0.0,1100000.0,False,False,False,False,False,False,False,True,False
98282.0,2001.0,1600.0,2.0,3.0,2.0,0.0,689448.0,False,False,False,False,False,False,False,True,False
98070.0,1919.0,1750.0,2.0,1.0,1.0,0.0,539946.0,False,False,False,False,False,False,False,True,False
98363.0,2007.0,1040.0,2.0,2.0,1.0,1.0,338949.0,True,False,False,False,False,False,False,False,False
98033.0,1999.0,3540.0,2.0,4.0,4.0,0.0,2020077.0,False,False,False,False,False,False,False,True,False
99216.0,2006.0,1210.0,2.0,3.0,3.0,1.0,274922.0,True,False,False,False,False,False,False,False,False
98409.0,1940.0,530.0,1.0,1.0,1.0,0.0,332920.0,False,False,False,False,False,False,False,True,False
99202.0,1924.0,1100.0,1.0,2.0,2.0,0.0,285562.0,False,False,False,False,False,False,False,True,False
99216.0,1959.0,2110.0,1.0,4.0,2.0,4.0,385065.0,False,False,False,False,False,False,False,True,False
98569.0,2020.0,1270.0,1.0,2.0,2.0,0.0,435021.0,False,False,False,False,False,False,False,True,False
98126.0,1918.0,1660.0,1.0,4.0,2.0,0.0,936948.0,False,False,False,False,False,False,False,True,False
98252.0,1959.0,480.0,1.0,1.0,1.0,0.0,375088.0,False,False,False,False,False,False,False,True,False
98199.0,2025.0,1080.0,2.0,2.0,3.0,0.0,864898.0,True,False,False,False,False,False,False,False,False
98230.0,1979.0,810.0,2.0,2.0,2.0,0.0,299916.0,True,False,False,False,False,False,False,False,False
99223.0,1978.0,1590.0,1.0,3.0,2.0,2.0,504927.0,False,False,False,False,False,False,False,True,False
98325.0,1992.0,1820.0,2.0,3.0,3.0,0.0,635100.0,False,False,False,False,False,False,False,True,False
99320.0,2025.0,1310.0,1.0,3.0,2.0,2.0,353222.0,False,False,False,False,False,False,False,True,False
99336.0,1998.0,1300.0,1.0,3.0,2.0,2.0,345074.0,False,False,False,False,False,False,False,True,False
98922.0,2025.0,2500.0,3.0,4.0,4.0,0.0,880084.0,False,False,False,False,False,False,False,True,False
98532.0,1920.0,1390.0,1.0,3.0,2.0,0.0,233695.0,False,False,False,False,False,False,False,True,False
98682.0,2025.0,1320.0,1.0,3.0,2.0,0.0,515244.0,False,False,False,False,False,False,False,True,False
98664.0,1959.0,1400.0,1.0,3.0,1.0,1.0,457575.0,False,False,False,False,False,False,False,True,False
99163.0,2014.0,2170.0,2.0,4.0,3.0,3.0,579093.0,False,False,False,False,False,False,False,True,False
98408.0,1934.0,620.0,1.0,2.0,1.0,0.0,362591.0,False,False,False,False,False,False,False,True,False
98012.0,1987.0,2000.0,2.0,2.0,3.0,0.0,712569.0,False,False,False,False,False,False,False,True,False
98290.0,1968.0,3430.0,1.0,4.0,3.0,0.0,1149936.0,False,False,False,False,False,False,False,True,False
98366.0,1984.0,1200.0,1.0,3.0,2.0,0.0,455213.0,False,False,False,False,False,False,False,True,False
98007.0,1955.0,1430.0,1.0,3.0,2.0,0.0,1260078.0,False,False,False,False,False,False,False,True,False
98372.0,1977.0,1960.0,3.0,3.0,3.0,0.0,650056.0,False,False,False,False,False,False,False,True,False
98271.0,2025.0,1480.0,3.0,4.0,3.0,0.0,565061.0,False,False,False,False,False,False,False,True,False
99205.0,1912.0,1350.0,2.0,3.0,2.0,2.0,319908.0,False,False,False,False,False,False,False,True,False
98662.0,1948.0,1380.0,1.0,2.0,1.0,0.0,324905.0,False,False,False,False,False,False,False,True,False
98058.0,1970.0,2390.0,3.0,3.0,3.0,0.0,805096.0,False,False,False,False,False,False,False,True,False
98273.0,2005.0,1580.0,2.0,4.0,3.0,0.0,385050.0,False,False,False,False,False,False,False,True,False
99212.0,1955.0,1300.0,1.0,2.0,1.0,1.0,290091.0,False,False,False,False,False,False,False,True,False
98115.0,1929.0,1620.0,1.0,3.0,2.0,0.0,789945.0,False,False,False,False,False,False,False,True,False
98858.0,1920.0,2270.0,2.0,3.0,1.0,0.0,174909.0,False,False,False,False,False,False,False,True,False
98230.0,1979.0,670.0,1.0,1.0,1.0,0.0,279094.0,True,False,False,False,False,False,False,False,False
98166.0,1946.0,1660.0,2.0,4.0,2.0,0.0,248257.0,False,False,False,False,False,False,False,True,False
99019.0,2025.0,1980.0,2.0,3.0,3.0,2.0,409891.0,False,False,False,False,False,False,False,True,False
98408.0,1994.0,1460.0,2.0,3.0,2.0,0.0,485086.0,False,False,False,False,False,False,False,True,False
98034.0,1977.0,960.0,1.0,1.0,1.0,0.0,474897.0,True,False,False,False,False,False,False,False,False
98571.0,2003.0,1040.0,1.0,2.0,1.0,0.0,510079.0,False,False,False,False,False,False,False,True,False
99350.0,2025.0,2510.0,1.0,3.0,3.0,3.0,665066.0,False,False,False,False,False,False,False,True,False
98199.0,1968.0,830.0,1.0,1.0,1.0,0.0,342571.0,True,False,False,False,False,False,False,False,False
98108.0,2007.0,1450.0,2.0,3.0,3.0,0.0,590092.0,False,False,False,False,False,False,False,True,False
98028.0,2024.0,1330.0,1.0,2.0,2.0,0.0,549890.0,True,False,False,False,False,False,False,False,False
98948.0,1950.0,1500.0,1.0,3.0,2.0,0.0,320070.0,False,False,False,False,False,False,False,True,False
98052.0,1979.0,980.0,1.0,2.0,2.0,0.0,424936.0,True,False,False,False,False,False,False,False,False
98290.0,2010.0,1280.0,3.0,2.0,3.0,0.0,454908.0,True,False,False,False,False,False,False,False,False
98391.0,2025.0,2720.0,2.0,4.0,3.0,0.0,737021.0,False,False,False,False,False,False,False,True,False
98199.0,1968.0,1120.0,1.0,2.0,2.0,0.0,500060.0,True,False,False,False,False,False,False,False,False
98371.0,1928.0,600.0,1.0,1.0,1.0,0.0,354904.0,False,False,False,False,False,False,False,True,False
98642.0,2025.0,2320.0,2.0,4.0,3.0,3.0,674860.0,False,False,False,False,False,False,False,True,False
98371.0,1915.0,1820.0,2.0,3.0,2.0,0.0,545064.0,False,False,False,False,False,False,False,True,False
98684.0,2025.0,1480.0,2.0,4.0,2.0,1.0,479937.0,False,False,False,False,False,False,False,True,False
98267.0,1970.0,1000.0,2.0,2.0,1.0,0.0,164943.0,False,False,False,False,False,False,False,True,False
98682.0,2001.0,1480.0,2.0,3.0,2.0,2.0,409920.0,False,False,False,False,False,False,False,True,False
99223.0,1929.0,1570.0,1.0,3.0,1.0,1.0,311935.0,False,False,False,False,False,False,False,True,False
98104.0,1909.0,1780.0,2.0,2.0,2.0,0.0,870081.0,True,False,False,False,False,False,False,False,False
98204.0,1980.0,850.0,1.0,2.0,1.0,0.0,295088.0,True,False,False,False,False,False,False,False,False
98058.0,1986.0,1450.0,1.0,3.0,2.0,0.0,764950.0,False,False,False,False,False,False,False,True,False
98188.0,1968.0,910.0,1.0,2.0,1.0,0.0,243093.0,True,False,False,False,False,False,False,False,False
98208.0,1994.0,1020.0,1.0,2.0,2.0,0.0,409949.0,True,False,False,False,False,False,False,False,False
98270.0,2026.0,1780.0,2.0,3.0,3.0,0.0,654945.0,False,False,False,False,False,False,False,True,False
98607.0,2001.0,1910.0,2.0,3.0,3.0,0.0,575086.0,False,False,False,False,False,False,False,True,False
99350.0,2025.0,2680.0,1.0,4.0,1.0,3.0,519919.0,False,False,False,False,False,False,False,True,False
98937.0,1946.0,880.0,2.0,1.0,2.0,0.0,209901.0,False,False,False,False,False,False,False,True,False
98629.0,2021.0,1690.0,2.0,3.0,2.0,2.0,399922.0,False,False,False,False,False,False,False,True,False
98258.0,1994.0,1240.0,1.0,3.0,2.0,0.0,557071.0,False,False,False,False,False,False,False,True,False
99019.0,2025.0,2020.0,2.0,3.0,3.0,2.0,419866.0,False,False,False,False,False,False,False,True,False
98664.0,1951.0,1110.0,1.0,2.0,1.0,0.0,385088.0,False,False,False,False,False,False,False,True,False
98043.0,1977.0,750.0,1.0,2.0,1.0,0.0,285084.0,True,False,False,False,False,False,False,False,False
98338.0,2000.0,2420.0,1.0,3.0,2.0,0.0,645068.0,False,False,False,False,False,False,False,True,False
98682.0,2026.0,1320.0,1.0,3.0,2.0,2.0,515087.0,False,False,False,False,False,False,False,True,False
98607.0,2025.0,2890.0,2.0,3.0,3.0,3.0,1449088.0,False,False,False,False,False,False,False,True,False
99037.0,2025.0,3630.0,2.0,5.0,3.0,0.0,615017.0,False,False,False,False,False,False,False,True,False
98362.0,1924.0,780.0,1.0,2.0,1.0,0.0,282564.0,False,False,False,False,False,False,False,True,False
98607.0,1999.0,2370.0,2.0,4.0,3.0,0.0,725065.0,False,False,False,False,False,False,False,True,False
98258.0,1930.0,1760.0,1.0,2.0,2.0,0.0,360060.0,False,False,False,False,False,False,False,True,False
99019.0,2025.0,1530.0,2.0,3.0,3.0,2.0,395029.0,False,False,False,False,False,False,False,True,False
98133.0,1952.0,1500.0,1.0,4.0,2.0,0.0,530087.0,False,False,False,False,False,False,False,True,False
98498.0,2025.0,1500.0,1.0,3.0,2.0,0.0,579071.0,False,False,False,False,False,False,False,True,False
98003.0,1994.0,980.0,3.0,2.0,2.0,1.0,345047.0,True,False,False,False,False,False,False,False,False
99354.0,1944.0,2900.0,1.0,4.0,2.0,0.0,290074.0,False,False,False,False,False,False,False,True,False
98683.0,1999.0,2290.0,2.0,3.0,3.0,0.0,200073.0,False,False,False,False,False,False,False,True,False
98023.0,1990.0,2580.0,2.0,5.0,3.0,0.0,684947.0,False,False,False,False,False,False,False,True,False
98498.0,1955.0,2030.0,1.0,4.0,1.0,0.0,420096.0,False,False,False,False,False,False,False,True,False
98087.0,2011.0,1470.0,2.0,2.0,3.0,0.0,654943.0,True,False,False,False,False,False,False,False,False
98374.0,1995.0,2050.0,2.0,4.0,3.0,4.0,562058.0,False,False,False,False,False,False,False,True,False
99019.0,2025.0,1880.0,1.0,3.0,2.0,2.0,593042.0,False,False,False,False,False,False,False,True,False
98144.0,1910.0,2190.0,2.0,4.0,2.0,0.0,825076.0,False,False,False,False,False,False,False,True,False
98118.0,1990.0,2260.0,1.0,4.0,4.0,0.0,825053.0,False,False,False,False,False,False,False,True,False
99352.0,1949.0,1590.0,1.0,3.0,1.0,0.0,367428.0,False,False,False,False,False,False,False,True,False
98346.0,2025.0,2900.0,2.0,5.0,4.0,0.0,835348.0,False,False,False,False,False,False,False,True,False
98362.0,1947.0,1340.0,2.0,3.0,1.0,2.0,374950.0,False,False,False,False,False,False,False,True,False
98144.0,1992.0,1030.0,2.0,2.0,3.0,0.0,597462.0,True,False,False,False,False,False,False,False,False
98922.0,2023.0,2620.0,2.0,4.0,3.0,0.0,879916.0,False,False,False,False,False,False,False,True,False
99006.0,2025.0,1790.0,2.0,4.0,3.0,3.0,674950.0,False,False,False,False,False,False,False,True,False
98506.0,1948.0,1250.0,1.0,2.0,2.0,0.0,420081.0,False,False,False,False,False,False,False,True,False
99006.0,2025.0,1320.0,1.0,3.0,2.0,2.0,355934.0,False,False,False,False,False,False,False,True,False
98837.0,2025.0,1410.0,1.0,3.0,2.0,0.0,341716.0,False,False,False,False,False,False,False,True,False
98382.0,2001.0,1860.0,2.0,3.0,2.0,0.0,624931.0,False,False,False,False,False,False,False,True,False
98273.0,2025.0,2000.0,1.0,3.0,2.0,0.0,780050.0,False,False,False,False,False,False,False,True,False
98274.0,2014.0,1940.0,1.0,3.0,2.0,0.0,719925.0,False,False,False,False,False,False,False,True,False
98682.0,2025.0,3120.0,2.0,4.0,3.0,4.0,905072.0,False,False,False,False,False,False,False,True,False
98686.0,2013.0,2420.0,1.0,3.0,2.0,3.0,761947.0,False,False,False,False,False,False,False,True,False
98532.0,2005.0,2840.0,1.0,3.0,2.0,0.0,438856.0,False,False,False,False,False,False,False,True,False
98270.0,2025.0,2330.0,2.0,4.0,3.0,0.0,744867.0,False,False,False,False,False,False,False,True,False
98092.0,2015.0,3190.0,2.0,4.0,3.0,0.0,820074.0,False,False,False,False,False,False,False,True,False
98188.0,1947.0,1070.0,1.0,3.0,1.0,0.0,524939.0,False,False,False,False,False,False,False,True,False
98374.0,2024.0,3410.0,2.0,5.0,3.0,0.0,898921.0,False,False,False,False,False,False,False,True,False
98642.0,2025.0,2390.0,2.0,4.0,3.0,0.0,675292.0,False,False,False,False,False,False,False,True,False
98019.0,1981.0,1820.0,2.0,2.0,2.0,0.0,749905.0,False,False,False,False,False,False,False,True,False
98177.0,1992.0,1230.0,2.0,3.0,4.0,0.0,999940.0,True,False,False,False,False,False,False,False,False
98273.0,2025.0,2200.0,2.0,4.0,3.0,0.0,725075.0,False,False,False,False,False,False,False,True,False
99205.0,1943.0,1420.0,1.0,3.0,1.0,0.0,299933.0,False,False,False,False,False,False,False,True,False
98407.0,1971.0,1320.0,1.0,3.0,1.0,0.0,550086.0,False,False,False,False,False,False,False,True,False
98203.0,2025.0,1520.0,2.0,4.0,3.0,0.0,575269.0,False,False,False,False,False,False,False,True,False
98270.0,2025.0,1940.0,2.0,4.0,3.0,0.0,675001.0,False,False,False,False,False,False,False,True,False
99352.0,2021.0,3070.0,1.0,3.0,3.0,3.0,914902.0,False,False,False,False,False,False,False,True,False
98272.0,1997.0,1100.0,1.0,3.0,2.0,0.0,547411.0,False,False,False,False,False,False,False,True,False
98374.0,2025.0,2350.0,2.0,5.0,3.0,0.0,674743.0,False,False,False,False,False,False,False,True,False
98579.0,2016.0,1670.0,1.0,3.0,2.0,0.0,478949.0,False,False,False,False,False,False,False,True,False
99216.0,1998.0,2580.0,2.0,4.0,3.0,2.0,434923.0,False,False,False,False,False,False,False,True,False
99362.0,1950.0,1590.0,1.0,4.0,1.0,0.0,180098.0,False,False,False,False,False,False,False,True,False
